product_id,retailer,raw_name,brand,category_raw,price,unit_price,promo_text,amount,unit,pack_count,is_organic,is_private_label,url,scraped_at,estimated_cost
kr_0134,kroger,"Kroger Yellow Mustard, 8 oz",Kroger,Pantry,0.89,,,8.0,oz,1,False,True,https://example.com/kroger/products/kr_0134,2026-05-01T20:46:00,0.66
kr_0135,kroger,"Simple Truth Dijon Mustard, 8 oz",Simple Truth,Pantry,1.98,,Club price,8.0,oz,1,False,True,https://example.com/kroger/products/kr_0135,2026-05-01T20:29:00,1.46
kr_0136,kroger,"Simple Truth BBQ Sauce Original, 18 oz",Simple Truth,Pantry,3.48,,2 for $5,18.0,oz,1,False,True,https://example.com/kroger/products/kr_0136,2026-05-01T20:12:00,2.57
kr_0137,kroger,"Simple Truth Hot Sauce, 5 fl oz",Simple Truth,Pantry,4.35,,Digital coupon,5.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0137,2026-05-01T19:55:00,3.27
kr_0138,kroger,"Kroger Sriracha, 17 fl oz",Kroger,Pantry,6.22,,Save $1,17.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0138,2026-05-01T19:38:00,4.33
kr_0139,kroger,"Simple Truth Strawberry Jam, 12 oz",Simple Truth,Pantry,3.07,0.2558,,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0139,2026-05-01T19:21:00,1.8
kr_0140,kroger,"Kroger Grape Jelly, 18 oz",Kroger,Pantry,4.4,0.2444,Save $1,18.0,oz,1,False,True,https://example.com/kroger/products/kr_0140,2026-05-01T19:04:00,2.55
kr_0141,kroger,"Save $1.50 Simple Truth Maple Syrup Pure, 8 fl oz",Simple Truth,Pantry,8.49,,Save $1.50,8.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0141,2026-05-01T18:47:00,4.93
kr_0142,kroger,"Simple Truth Pancake Syrup, 24 fl oz",Simple Truth,Pantry,4.44,0.185,Save $1.50,24.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0142,2026-05-01T18:30:00,2.71
kr_0143,kroger,"Kroger Olive Oil, 17 fl oz",Kroger,Pantry,7.53,0.4429,2 for $5,17.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0143,2026-05-01T18:13:00,4.18
kr_0144,kroger,"Kroger Canola Oil, 48 fl oz",Kroger,Pantry,3.85,0.0802,Digital coupon,48.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0144,2026-05-01T17:56:00,3.86
kr_0145,kroger,"Simple Truth Vegetable Oil, 48 fl oz",Simple Truth,Pantry,5.45,0.1135,,48.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0145,2026-05-01T17:39:00,4.19
kr_0146,kroger,"Simple Truth Chunk Light Tuna in Water, 5 oz can",Simple Truth,Pantry,2.69,0.538,Save $1,5.0,oz,1,False,True,https://example.com/kroger/products/kr_0146,2026-05-01T17:22:00,1.68
kr_0147,kroger,"Simple Truth Albacore Tuna in Water, 5 oz can",Simple Truth,Pantry,2.35,,2 for $5,5.0,oz,1,False,True,https://example.com/kroger/products/kr_0147,2026-05-01T17:05:00,1.65
kr_0148,kroger,"Kroger Diced Tomatoes, 14.5 oz can",Kroger,Pantry,1.81,0.1248,Save $1.50,14.5,oz,1,False,True,https://example.com/kroger/products/kr_0148,2026-05-01T16:48:00,1.11
kr_0149,kroger,"Kroger Tomato Sauce, 8 oz can",Kroger,Pantry,1.11,,,8.0,oz,1,False,True,https://example.com/kroger/products/kr_0149,2026-05-01T16:31:00,0.7
kr_0150,kroger,"Simple Truth Tomato Paste, 6 oz can",Simple Truth,Pantry,1.04,0.1733,Save $1,6.0,oz,1,False,True,https://example.com/kroger/products/kr_0150,2026-05-01T16:14:00,0.79
kr_0151,kroger,"2 for $5 Kroger Sweet Corn Canned, 15 oz can",Kroger,Pantry,1.67,,2 for $5,15.0,oz,1,False,True,https://example.com/kroger/products/kr_0151,2026-05-01T15:57:00,1.69
kr_0152,kroger,"Kroger Green Beans Canned, 14.5 oz can",Kroger,Pantry,1.06,0.0731,Club price,14.5,oz,1,False,True,https://example.com/kroger/products/kr_0152,2026-05-01T15:40:00,0.83
kr_0153,kroger,"Kroger Pinto Beans Canned, 15 oz can",Kroger,Canned & Packaged,1.66,,Save $1.50,15.0,oz,1,False,True,https://example.com/kroger/products/kr_0153,2026-05-01T15:23:00,1.28
kr_0154,kroger,"Simple Truth Kidney Beans Canned, 15 oz can",Simple Truth,Canned & Packaged,0.86,,Club price,15.0,oz,1,False,True,https://example.com/kroger/products/kr_0154,2026-05-01T15:06:00,0.6
kr_0155,kroger,"Simple Truth Garbanzo Beans Canned, 15 oz can",Simple Truth,Canned & Packaged,1.54,0.1027,2 for $5,15.0,oz,1,False,True,https://example.com/kroger/products/kr_0155,2026-05-01T14:49:00,0.9
kr_0156,kroger,"Simple Truth Chicken Noodle Soup, 10.5 oz can",Simple Truth,Canned & Packaged,2.99,0.2848,Digital coupon,10.5,oz,1,False,True,https://example.com/kroger/products/kr_0156,2026-05-01T14:32:00,2.17
kr_0157,kroger,"Simple Truth Cream of Mushroom Soup, 10.5 oz can",Simple Truth,Canned & Packaged,1.64,,2 for $5,10.5,oz,1,False,True,https://example.com/kroger/products/kr_0157,2026-05-01T14:15:00,0.91
kr_0158,kroger,"Kroger Vegetable Broth, 32 fl oz carton",Kroger,Canned & Packaged,4.16,,Club price,32.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0158,2026-05-01T13:58:00,2.99
kr_0159,kroger,"Simple Truth Chicken Broth, 32 fl oz carton",Simple Truth,Canned & Packaged,3.33,,,32.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0159,2026-05-01T13:41:00,2.3
kr_0160,kroger,"Simple Truth Penne Pasta, 16 oz",Simple Truth,Pantry,1.96,,,16.0,oz,1,False,True,https://example.com/kroger/products/kr_0160,2026-05-01T13:24:00,1.3
kr_0161,kroger,"Digital coupon Kroger Rotini Pasta, 16 oz",Kroger,Pantry,1.94,0.1212,Digital coupon,16.0,oz,1,False,True,https://example.com/kroger/products/kr_0161,2026-05-01T13:07:00,1.5
kr_0162,kroger,"Kroger Elbow Macaroni, 16 oz",Kroger,Pantry,2.62,,,16.0,oz,1,False,True,https://example.com/kroger/products/kr_0162,2026-05-01T12:50:00,2.0
kr_0163,kroger,"Kroger Lasagna Noodles, 16 oz",Kroger,Pantry,3.51,0.2194,Club price,16.0,oz,1,False,True,https://example.com/kroger/products/kr_0163,2026-05-01T12:33:00,2.42
kr_0164,kroger,"Kroger Marinara Sauce, 24 oz",Kroger,Pantry,3.76,0.1567,Club price,24.0,oz,1,False,True,https://example.com/kroger/products/kr_0164,2026-05-01T12:16:00,2.75
kr_0165,kroger,"Simple Truth Alfredo Sauce, 15 oz",Simple Truth,Pantry,3.17,0.2113,Save $1,15.0,oz,1,False,True,https://example.com/kroger/products/kr_0165,2026-05-01T11:59:00,1.77
kr_0166,kroger,"Kroger Jasmine Rice, 2 lb",Kroger,Pantry,5.75,,Save $1.50,2.0,lb,1,False,True,https://example.com/kroger/products/kr_0166,2026-05-01T11:42:00,3.54
kr_0167,kroger,"Simple Truth Basmati Rice, 2 lb",Simple Truth,Pantry,6.85,3.425,2 for $5,2.0,lb,1,False,True,https://example.com/kroger/products/kr_0167,2026-05-01T11:25:00,3.91
kr_0168,kroger,"Simple Truth Brown Rice, 2 lb",Simple Truth,Pantry,2.95,1.475,2 for $5,2.0,lb,1,False,True,https://example.com/kroger/products/kr_0168,2026-05-01T11:08:00,1.74
kr_0169,kroger,"Simple Truth Quinoa, 12 oz",Simple Truth,Pantry,7.25,,,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0169,2026-05-01T10:51:00,5.19
kr_0170,kroger,"Simple Truth Steel Cut Oats, 24 oz",Simple Truth,Breakfast,4.01,0.1671,Save $1.50,24.0,oz,1,False,True,https://example.com/kroger/products/kr_0170,2026-05-01T10:34:00,2.68
kr_0171,kroger,"Club price Simple Truth Instant Oatmeal Variety Pack, 12 ct",Simple Truth,Breakfast,4.47,,Club price,12.0,ct,1,False,True,https://example.com/kroger/products/kr_0171,2026-05-01T10:17:00,2.61
kr_0172,kroger,"Simple Truth Pancake Mix Original, 32 oz",Simple Truth,Breakfast,3.36,0.105,Digital coupon,32.0,oz,1,False,True,https://example.com/kroger/products/kr_0172,2026-05-01T10:00:00,2.59
kr_0173,kroger,"Digital coupon Simple Truth Plain Bagels, 6 ct",Simple Truth,Bakery,4.09,,Digital coupon,6.0,ct,1,False,True,https://example.com/kroger/products/kr_0173,2026-05-01T09:43:00,2.45
kr_0174,kroger,"Kroger Hamburger Buns, 8 ct",Kroger,Bakery,2.24,,Club price,8.0,ct,1,False,True,https://example.com/kroger/products/kr_0174,2026-05-01T09:26:00,1.66
kr_0175,kroger,"Simple Truth Hot Dog Buns, 8 ct",Simple Truth,Bakery,1.62,,,8.0,ct,1,False,True,https://example.com/kroger/products/kr_0175,2026-05-01T09:09:00,1.2
kr_0176,kroger,"Kroger Flour Tortillas, 10 ct",Kroger,Bakery,2.36,0.236,,10.0,ct,1,False,True,https://example.com/kroger/products/kr_0176,2026-05-01T08:52:00,1.63
kr_0177,kroger,"Simple Truth Corn Tortillas, 30 ct",Simple Truth,Bakery,4.01,0.1337,Save $1.50,30.0,ct,1,False,True,https://example.com/kroger/products/kr_0177,2026-05-01T08:35:00,2.55
kr_0178,kroger,"Simple Truth Pita Bread, 6 ct",Simple Truth,Bakery,3.44,,Save $1,6.0,ct,1,False,True,https://example.com/kroger/products/kr_0178,2026-05-01T08:18:00,2.31
kr_0179,kroger,"Simple Truth English Muffins, 6 ct",Simple Truth,Bakery,3.39,0.565,2 for $5,6.0,ct,1,False,True,https://example.com/kroger/products/kr_0179,2026-05-01T08:01:00,2.34
kr_0180,kroger,"Kroger Half and Half, 1 pt",Kroger,Dairy,3.74,0.2338,Save $1,16.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0180,2026-05-01T07:44:00,2.54
kr_0181,kroger,"Kroger Heavy Whipping Cream, 1 pt",Kroger,Dairy,5.09,0.3181,,16.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0181,2026-05-01T07:27:00,2.94
kr_0182,kroger,"Kroger Sour Cream, 8 oz",Kroger,Dairy,2.5,,,8.0,oz,1,False,True,https://example.com/kroger/products/kr_0182,2026-05-01T07:10:00,1.4
kr_0183,kroger,"Kroger Cottage Cheese, 16 oz",Kroger,Dairy,3.57,0.2231,Save $1.50,16.0,oz,1,False,True,https://example.com/kroger/products/kr_0183,2026-05-01T06:53:00,2.42
kr_0184,kroger,"Simple Truth Ricotta Cheese, 15 oz",Simple Truth,Dairy,3.2,0.2133,Digital coupon,15.0,oz,1,False,True,https://example.com/kroger/products/kr_0184,2026-05-01T06:36:00,2.0
kr_0185,kroger,"Kroger String Cheese Mozzarella, 12 ct",Kroger,Dairy,7.74,0.645,Club price,12.0,ct,1,False,True,https://example.com/kroger/products/kr_0185,2026-05-01T06:19:00,5.85
kr_0186,kroger,"Kroger Sliced Swiss Cheese, 8 oz",Kroger,Dairy,4.84,0.605,Save $1,8.0,oz,1,False,True,https://example.com/kroger/products/kr_0186,2026-05-01T06:02:00,3.01
kr_0187,kroger,"Simple Truth Pepper Jack Shredded, 8 oz",Simple Truth,Dairy,4.11,0.5138,Save $1.50,8.0,oz,1,False,True,https://example.com/kroger/products/kr_0187,2026-05-01T05:45:00,3.06
kr_0188,kroger,"Kroger Plain Whole Milk Yogurt, 32 oz",Kroger,Dairy,5.58,0.1744,Save $1.50,32.0,oz,1,False,True,https://example.com/kroger/products/kr_0188,2026-05-01T05:28:00,4.07
kr_0189,kroger,"Kroger Strawberry Yogurt, 6 oz",Kroger,Dairy,1.09,,Digital coupon,6.0,oz,1,False,True,https://example.com/kroger/products/kr_0189,2026-05-01T05:11:00,0.81
kr_0190,kroger,"Digital coupon Kroger Vanilla Almond Granola, 12 oz",Kroger,Breakfast,3.94,0.3283,Digital coupon,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0190,2026-05-01T04:54:00,2.89
kr_0191,kroger,"Simple Truth Honey Nut Granola, 12 oz",Simple Truth,Breakfast,4.59,0.3825,Club price,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0191,2026-05-01T04:37:00,3.39
kr_0192,kroger,"Simple Truth Granola Bars Chewy, 8 ct",Simple Truth,Snacks,3.56,0.5298,,0.84,oz,8,False,True,https://example.com/kroger/products/kr_0192,2026-05-01T04:20:00,3.61
kr_0193,kroger,"Simple Truth Pretzels Mini Twists, 16 oz",Simple Truth,Snacks,2.56,,,16.0,oz,1,False,True,https://example.com/kroger/products/kr_0193,2026-05-01T04:03:00,2.55
kr_0194,kroger,"Simple Truth Pretzel Sticks, 15 oz",Simple Truth,Snacks,2.46,,,15.0,oz,1,False,True,https://example.com/kroger/products/kr_0194,2026-05-01T03:46:00,1.51
kr_0195,kroger,"Simple Truth Microwave Popcorn Butter, 3 ct",Simple Truth,Snacks,3.19,0.3323,,3.2,oz,3,False,True,https://example.com/kroger/products/kr_0195,2026-05-01T03:29:00,2.16
kr_0196,kroger,"Kroger Mixed Nuts Salted, 8 oz",Kroger,Snacks,5.08,0.635,Save $1.50,8.0,oz,1,False,True,https://example.com/kroger/products/kr_0196,2026-05-01T03:12:00,3.43
kr_0197,kroger,"Simple Truth Roasted Cashews, 8 oz",Simple Truth,Snacks,5.99,0.7488,Club price,8.0,oz,1,False,True,https://example.com/kroger/products/kr_0197,2026-05-01T02:55:00,4.27
kr_0198,kroger,"Kroger Dried Cranberries, 6 oz",Kroger,Snacks,3.92,,Digital coupon,6.0,oz,1,False,True,https://example.com/kroger/products/kr_0198,2026-05-01T02:38:00,2.99
kr_0199,kroger,"Kroger Raisins Seedless, 12 oz",Kroger,Snacks,4.77,0.3975,,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0199,2026-05-01T02:21:00,3.37
kr_0200,kroger,"Kroger Fruit Snacks Variety, 10 ct",Kroger,Snacks,4.14,0.5175,,0.8,oz,10,False,True,https://example.com/kroger/products/kr_0200,2026-05-01T02:04:00,2.45
kr_0201,kroger,"Kroger Apple Sauce Cups, 6 ct",Kroger,Snacks,4.02,0.1675,Digital coupon,4.0,oz,6,False,True,https://example.com/kroger/products/kr_0201,2026-05-01T01:47:00,2.37
kr_0202,kroger,"Kroger Frozen Mixed Berries, 12 oz",Kroger,Frozen,6.91,,,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0202,2026-05-01T01:30:00,4.68
kr_0203,kroger,"Simple Truth Frozen Strawberries, 16 oz",Simple Truth,Frozen,4.96,0.31,2 for $5,16.0,oz,1,False,True,https://example.com/kroger/products/kr_0203,2026-05-01T01:13:00,3.28
kr_0204,kroger,"Simple Truth Frozen Broccoli, 12 oz",Simple Truth,Frozen,2.08,,Save $1,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0204,2026-05-01T00:56:00,1.48
kr_0205,kroger,"Simple Truth Frozen Peas, 12 oz",Simple Truth,Frozen,2.52,,,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0205,2026-05-01T00:39:00,1.73
kr_0206,kroger,"Kroger Frozen Spinach, 12 oz",Kroger,Frozen,2.12,,Save $1,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0206,2026-05-01T00:22:00,1.46
kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,Frozen,3.22,,Save $1.50,1.25,oz,10,False,True,https://example.com/kroger/products/kr_0207,2026-05-01T00:05:00,2.24
kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,Frozen,5.14,0.4283,Save $1.50,12.0,oz,1,False,True,https://example.com/kroger/products/kr_0208,2026-04-30T23:48:00,3.2
kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,Frozen,7.36,,Club price,4.0,oz,8,False,True,https://example.com/kroger/products/kr_0209,2026-04-30T23:31:00,4.91
kr_0210,kroger,"Simple Truth Vanilla Ice Cream, 48 fl oz",Simple Truth,Frozen,4.85,0.101,,48.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0210,2026-04-30T23:14:00,3.58
kr_0211,kroger,"Kroger Chocolate Ice Cream, 48 fl oz",Kroger,Frozen,3.15,0.0656,Digital coupon,48.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0211,2026-04-30T22:57:00,2.01
kr_0212,kroger,"Kroger Cookies & Cream Ice Cream, 48 fl oz",Kroger,Frozen,4.4,0.0917,,48.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0212,2026-04-30T22:40:00,3.36
kr_0213,kroger,"Kroger Apple Juice, 64 fl oz",Kroger,Beverages,2.33,0.0364,Save $1,64.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0213,2026-04-30T22:23:00,1.54
kr_0214,kroger,"Kroger Cranberry Juice Cocktail, 64 fl oz",Kroger,Beverages,5.08,0.0794,,64.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0214,2026-04-30T22:06:00,3.72
kr_0215,kroger,"Kroger Lemonade, 64 fl oz",Kroger,Beverages,3.35,0.0523,Club price,64.0,fl oz,1,False,True,https://example.com/kroger/products/kr_0215,2026-04-30T21:49:00,2.31
