product_id,retailer,raw_name,brand,category_raw,price,unit_price,promo_text,amount,unit,pack_count,is_organic,is_private_label,url,scraped_at,estimated_cost
wm_0132,walmart,"Great Value Maple Syrup Pure, 8 fl oz",Great Value,Pantry,8.36,1.045,Rollback,8.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0132,2026-04-30T14:27:00,6.45
wm_0133,walmart,"Great Value Pancake Syrup, 24 fl oz",Great Value,Pantry,3.89,0.1621,Rollback,24.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0133,2026-04-30T14:10:00,2.76
wm_0134,walmart,"Great Value Olive Oil, 17 fl oz",Great Value,Pantry,9.47,0.5571,Rollback,17.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0134,2026-04-30T13:53:00,8.74
wm_0135,walmart,"Great Value Canola Oil, 48 fl oz",Great Value,Pantry,4.47,0.0931,,48.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0135,2026-04-30T13:36:00,3.29
wm_0136,walmart,"Great Value Vegetable Oil, 48 fl oz",Great Value,Pantry,3.31,0.069,,48.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0136,2026-04-30T13:19:00,2.32
wm_0137,walmart,"Great Value Chunk Light Tuna in Water, 5 oz can",Great Value,Pantry,2.35,0.47,Save $2,5.0,oz,1,False,True,https://example.com/walmart/products/wm_0137,2026-04-30T13:02:00,1.55
wm_0138,walmart,"Buy 2 save $1 Great Value Albacore Tuna in Water, 5 oz can",Great Value,Pantry,2.0,,Buy 2 save $1,5.0,oz,1,False,True,https://example.com/walmart/products/wm_0138,2026-04-30T12:45:00,1.18
wm_0139,walmart,"Great Value Diced Tomatoes, 14.5 oz can",Great Value,Pantry,2.3,,,14.5,oz,1,False,True,https://example.com/walmart/products/wm_0139,2026-04-30T12:28:00,1.37
wm_0140,walmart,"Great Value Tomato Sauce, 8 oz can",Great Value,Pantry,1.29,,Buy 2 save $1,8.0,oz,1,False,True,https://example.com/walmart/products/wm_0140,2026-04-30T12:11:00,0.96
wm_0141,walmart,"Save $2 Great Value Tomato Paste, 6 oz can",Great Value,Pantry,1.62,0.27,Save $2,6.0,oz,1,False,True,https://example.com/walmart/products/wm_0141,2026-04-30T11:54:00,0.95
wm_0142,walmart,"Great Value Sweet Corn Canned, 15 oz can",Great Value,Pantry,1.58,,,15.0,oz,1,False,True,https://example.com/walmart/products/wm_0142,2026-04-30T11:37:00,0.93
wm_0143,walmart,"Great Value Green Beans Canned, 14.5 oz can",Great Value,Pantry,0.67,,,14.5,oz,1,False,True,https://example.com/walmart/products/wm_0143,2026-04-30T11:20:00,0.43
wm_0144,walmart,"Great Value Pinto Beans Canned, 15 oz can",Great Value,Pantry,1.2,0.08,,15.0,oz,1,False,True,https://example.com/walmart/products/wm_0144,2026-04-30T11:03:00,0.71
wm_0145,walmart,"Great Value Kidney Beans Canned, 15 oz can",Great Value,Pantry,1.44,,Buy 2 save $1,15.0,oz,1,False,True,https://example.com/walmart/products/wm_0145,2026-04-30T10:46:00,0.79
wm_0146,walmart,"Great Value Garbanzo Beans Canned, 15 oz can",Great Value,Pantry,1.25,,Save $2,15.0,oz,1,False,True,https://example.com/walmart/products/wm_0146,2026-04-30T10:29:00,0.82
wm_0147,walmart,"Great Value Chicken Noodle Soup, 10.5 oz can",Great Value,Pantry,1.49,,,10.5,oz,1,False,True,https://example.com/walmart/products/wm_0147,2026-04-30T10:12:00,0.99
wm_0148,walmart,"Great Value Cream of Mushroom Soup, 10.5 oz can",Great Value,Pantry,1.78,0.1695,,10.5,oz,1,False,True,https://example.com/walmart/products/wm_0148,2026-04-30T09:55:00,1.23
wm_0149,walmart,"Great Value Vegetable Broth, 32 fl oz carton",Great Value,Pantry,1.96,0.0612,Buy 2 save $1,32.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0149,2026-04-30T09:38:00,1.18
wm_0150,walmart,"Great Value Chicken Broth, 32 fl oz carton",Great Value,Pantry,3.68,0.115,Rollback,32.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0150,2026-04-30T09:21:00,2.22
wm_0151,walmart,"Great Value Penne Pasta, 16 oz",Great Value,Pantry,1.82,0.1138,,16.0,oz,1,False,True,https://example.com/walmart/products/wm_0151,2026-04-30T09:04:00,1.37
wm_0152,walmart,"Great Value Rotini Pasta, 16 oz",Great Value,Pantry,1.37,,Save $2,16.0,oz,1,False,True,https://example.com/walmart/products/wm_0152,2026-04-30T08:47:00,1.06
wm_0153,walmart,"Great Value Elbow Macaroni, 16 oz",Great Value,Pantry,1.48,0.0925,,16.0,oz,1,False,True,https://example.com/walmart/products/wm_0153,2026-04-30T08:30:00,0.97
wm_0154,walmart,"Great Value Lasagna Noodles, 16 oz",Great Value,Pantry,2.97,,,16.0,oz,1,False,True,https://example.com/walmart/products/wm_0154,2026-04-30T08:13:00,2.05
wm_0155,walmart,"Great Value Marinara Sauce, 24 oz",Great Value,Pantry,3.19,0.1329,Save $2,24.0,oz,1,False,True,https://example.com/walmart/products/wm_0155,2026-04-30T07:56:00,2.19
wm_0156,walmart,"Great Value Alfredo Sauce, 15 oz",Great Value,Pantry,2.64,0.176,Buy 2 save $1,15.0,oz,1,False,True,https://example.com/walmart/products/wm_0156,2026-04-30T07:39:00,2.02
wm_0157,walmart,"Great Value Jasmine Rice, 2 lb",Great Value,Pantry,6.67,,,2.0,lb,1,False,True,https://example.com/walmart/products/wm_0157,2026-04-30T07:22:00,4.44
wm_0158,walmart,"Great Value Basmati Rice, 2 lb",Great Value,Pantry,5.87,2.935,Save $1,2.0,lb,1,False,True,https://example.com/walmart/products/wm_0158,2026-04-30T07:05:00,4.25
wm_0159,walmart,"Great Value Brown Rice, 2 lb",Great Value,Pantry,5.55,,,2.0,lb,1,False,True,https://example.com/walmart/products/wm_0159,2026-04-30T06:48:00,5.48
wm_0160,walmart,"Great Value Quinoa, 12 oz",Great Value,Pantry,5.7,,Save $2,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0160,2026-04-30T06:31:00,3.67
wm_0161,walmart,"Great Value Steel Cut Oats, 24 oz",Great Value,Breakfast & Cereal,4.84,,Buy 2 save $1,24.0,oz,1,False,True,https://example.com/walmart/products/wm_0161,2026-04-30T06:14:00,2.7
wm_0162,walmart,"Great Value Instant Oatmeal Variety Pack, 12 ct",Great Value,Breakfast & Cereal,5.15,,Buy 2 save $1,12.0,ct,1,False,True,https://example.com/walmart/products/wm_0162,2026-04-30T05:57:00,3.88
wm_0163,walmart,"Great Value Pancake Mix Original, 32 oz",Great Value,Breakfast & Cereal,3.12,0.0975,Buy 2 save $1,32.0,oz,1,False,True,https://example.com/walmart/products/wm_0163,2026-04-30T05:40:00,2.98
wm_0164,walmart,"Great Value Plain Bagels, 6 ct",Great Value,Bakery,3.2,0.5333,,6.0,ct,1,False,True,https://example.com/walmart/products/wm_0164,2026-04-30T05:23:00,2.3
wm_0165,walmart,"Great Value Hamburger Buns, 8 ct",Great Value,Bakery,2.88,0.36,,8.0,ct,1,False,True,https://example.com/walmart/products/wm_0165,2026-04-30T05:06:00,1.62
wm_0166,walmart,"Great Value Hot Dog Buns, 8 ct",Great Value,Bakery,1.99,0.2487,Save $1,8.0,ct,1,False,True,https://example.com/walmart/products/wm_0166,2026-04-30T04:49:00,1.51
wm_0167,walmart,"Great Value Flour Tortillas, 10 ct",Great Value,Bakery,3.29,0.329,Buy 2 save $1,10.0,ct,1,False,True,https://example.com/walmart/products/wm_0167,2026-04-30T04:32:00,2.16
wm_0168,walmart,"Great Value Corn Tortillas, 30 ct",Great Value,Bakery,3.17,0.1057,,30.0,ct,1,False,True,https://example.com/walmart/products/wm_0168,2026-04-30T04:15:00,2.25
wm_0169,walmart,"Great Value Pita Bread, 6 ct",Great Value,Bakery,2.57,0.4283,,6.0,ct,1,False,True,https://example.com/walmart/products/wm_0169,2026-04-30T03:58:00,1.73
wm_0170,walmart,"Great Value English Muffins, 6 ct",Great Value,Bakery,2.52,0.42,Save $1,6.0,ct,1,False,True,https://example.com/walmart/products/wm_0170,2026-04-30T03:41:00,1.52
wm_0171,walmart,"Great Value Half and Half, 1 pt",Great Value,Dairy & Eggs,3.21,,Rollback,16.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0171,2026-04-30T03:24:00,2.17
wm_0172,walmart,"Great Value Heavy Whipping Cream, 1 pt",Great Value,Dairy & Eggs,4.32,,,16.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0172,2026-04-30T03:07:00,2.75
wm_0173,walmart,"Great Value Sour Cream, 8 oz",Great Value,Dairy & Eggs,2.46,,,8.0,oz,1,False,True,https://example.com/walmart/products/wm_0173,2026-04-30T02:50:00,1.44
wm_0174,walmart,"Great Value Cottage Cheese, 16 oz",Great Value,Dairy & Eggs,2.84,,,16.0,oz,1,False,True,https://example.com/walmart/products/wm_0174,2026-04-30T02:33:00,1.72
wm_0175,walmart,"Save $2 Great Value Ricotta Cheese, 15 oz",Great Value,Dairy & Eggs,4.36,0.2907,Save $2,15.0,oz,1,False,True,https://example.com/walmart/products/wm_0175,2026-04-30T02:16:00,2.74
wm_0176,walmart,"Great Value String Cheese Mozzarella, 12 ct",Great Value,Dairy & Eggs,4.68,0.39,,12.0,ct,1,False,True,https://example.com/walmart/products/wm_0176,2026-04-30T01:59:00,3.4
wm_0177,walmart,"Great Value Sliced Swiss Cheese, 8 oz",Great Value,Dairy & Eggs,5.2,,,8.0,oz,1,False,True,https://example.com/walmart/products/wm_0177,2026-04-30T01:42:00,3.7
wm_0178,walmart,"Great Value Pepper Jack Shredded, 8 oz",Great Value,Dairy & Eggs,5.12,,Save $2,8.0,oz,1,False,True,https://example.com/walmart/products/wm_0178,2026-04-30T01:25:00,2.95
wm_0179,walmart,"Great Value Plain Whole Milk Yogurt, 32 oz",Great Value,Dairy & Eggs,4.71,0.1472,,32.0,oz,1,False,True,https://example.com/walmart/products/wm_0179,2026-04-30T01:08:00,2.83
wm_0180,walmart,"Great Value Strawberry Yogurt, 6 oz",Great Value,Dairy & Eggs,0.71,0.1183,,6.0,oz,1,False,True,https://example.com/walmart/products/wm_0180,2026-04-30T00:51:00,0.52
wm_0181,walmart,"Great Value Vanilla Almond Granola, 12 oz",Great Value,Breakfast & Cereal,4.09,,Save $2,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0181,2026-04-30T00:34:00,2.71
wm_0182,walmart,"Great Value Honey Nut Granola, 12 oz",Great Value,Breakfast & Cereal,6.0,0.5,Rollback,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0182,2026-04-30T00:17:00,5.73
wm_0183,walmart,"Great Value Granola Bars Chewy, 8 ct",Great Value,Snacks,5.88,,Save $2,0.84,oz,8,False,True,https://example.com/walmart/products/wm_0183,2026-04-30T00:00:00,4.32
wm_0184,walmart,"Great Value Pretzels Mini Twists, 16 oz",Great Value,Snacks,2.73,0.1706,Save $1,16.0,oz,1,False,True,https://example.com/walmart/products/wm_0184,2026-04-29T23:43:00,2.12
wm_0185,walmart,"Great Value Pretzel Sticks, 15 oz",Great Value,Snacks,3.22,,Save $2,15.0,oz,1,False,True,https://example.com/walmart/products/wm_0185,2026-04-29T23:26:00,2.18
wm_0186,walmart,"Great Value Microwave Popcorn Butter, 3 ct",Great Value,Snacks,2.87,0.299,Save $1,3.2,oz,3,False,True,https://example.com/walmart/products/wm_0186,2026-04-29T23:09:00,1.9
wm_0187,walmart,"Great Value Mixed Nuts Salted, 8 oz",Great Value,Snacks,4.99,,,8.0,oz,1,False,True,https://example.com/walmart/products/wm_0187,2026-04-29T22:52:00,2.89
wm_0188,walmart,"Great Value Roasted Cashews, 8 oz",Great Value,Snacks,6.77,,Save $1,8.0,oz,1,False,True,https://example.com/walmart/products/wm_0188,2026-04-29T22:35:00,5.23
wm_0189,walmart,"Great Value Dried Cranberries, 6 oz",Great Value,Snacks,3.58,,Save $2,6.0,oz,1,False,True,https://example.com/walmart/products/wm_0189,2026-04-29T22:18:00,2.28
wm_0190,walmart,"Great Value Raisins Seedless, 12 oz",Great Value,Snacks,4.46,0.3717,,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0190,2026-04-29T22:01:00,2.82
wm_0191,walmart,"Great Value Fruit Snacks Variety, 10 ct",Great Value,Snacks,3.04,0.38,Save $1,0.8,oz,10,False,True,https://example.com/walmart/products/wm_0191,2026-04-29T21:44:00,1.73
wm_0192,walmart,"Great Value Apple Sauce Cups, 6 ct",Great Value,Snacks,4.12,0.1717,,4.0,oz,6,False,True,https://example.com/walmart/products/wm_0192,2026-04-29T21:27:00,2.57
wm_0193,walmart,"Great Value Frozen Mixed Berries, 12 oz",Great Value,Frozen Foods,4.58,,Buy 2 save $1,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0193,2026-04-29T21:10:00,4.45
wm_0194,walmart,"Great Value Frozen Strawberries, 16 oz",Great Value,Frozen Foods,4.54,0.2838,Save $1,16.0,oz,1,False,True,https://example.com/walmart/products/wm_0194,2026-04-29T20:53:00,2.69
wm_0195,walmart,"Great Value Frozen Broccoli, 12 oz",Great Value,Frozen Foods,1.65,0.1375,,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0195,2026-04-29T20:36:00,1.17
wm_0196,walmart,"Great Value Frozen Peas, 12 oz",Great Value,Frozen Foods,2.33,0.1942,Save $2,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0196,2026-04-29T20:19:00,1.35
wm_0197,walmart,"Great Value Frozen Spinach, 12 oz",Great Value,Frozen Foods,2.4,0.2,,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0197,2026-04-29T20:02:00,1.55
wm_0198,walmart,"Great Value Frozen Waffles, 10 ct",Great Value,Frozen Foods,2.06,,Save $1,1.25,oz,10,False,True,https://example.com/walmart/products/wm_0198,2026-04-29T19:45:00,1.16
wm_0199,walmart,"Great Value Frozen Cheese Pizza, 12 inch",Great Value,Frozen Foods,5.11,,,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0199,2026-04-29T19:28:00,3.89
wm_0200,walmart,"Great Value Frozen Burritos Bean Cheese, 8 ct",Great Value,Frozen Foods,4.78,0.1494,,4.0,oz,8,False,True,https://example.com/walmart/products/wm_0200,2026-04-29T19:11:00,3.66
wm_0201,walmart,"Great Value Vanilla Ice Cream, 48 fl oz",Great Value,Frozen Foods,3.49,0.0727,Save $2,48.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0201,2026-04-29T18:54:00,2.53
wm_0202,walmart,"Great Value Chocolate Ice Cream, 48 fl oz",Great Value,Frozen Foods,4.27,,Rollback,48.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0202,2026-04-29T18:37:00,3.18
wm_0203,walmart,"Great Value Cookies & Cream Ice Cream, 48 fl oz",Great Value,Frozen Foods,4.08,,Save $2,48.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0203,2026-04-29T18:20:00,2.73
wm_0204,walmart,"Rollback Great Value Apple Juice, 64 fl oz",Great Value,Beverages,2.48,,Rollback,64.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0204,2026-04-29T18:03:00,1.39
wm_0205,walmart,"Great Value Cranberry Juice Cocktail, 64 fl oz",Great Value,Beverages,3.4,,Save $1,64.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0205,2026-04-29T17:46:00,2.3
wm_0206,walmart,"Save $1 Great Value Lemonade, 64 fl oz",Great Value,Beverages,4.07,,Save $1,64.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0206,2026-04-29T17:29:00,3.17
wm_0207,walmart,"Great Value Iced Tea Black, 128 fl oz",Great Value,Beverages,3.38,0.0264,Save $1,128.0,fl oz,1,False,True,https://example.com/walmart/products/wm_0207,2026-04-29T17:12:00,2.32
wm_0208,walmart,"Great Value Black Tea Bags, 100 ct",Great Value,Beverages,5.79,0.0579,,100.0,ct,1,False,True,https://example.com/walmart/products/wm_0208,2026-04-29T16:55:00,4.5
wm_0209,walmart,"Great Value Green Tea Bags, 40 ct",Great Value,Beverages,3.38,,Save $1,40.0,ct,1,False,True,https://example.com/walmart/products/wm_0209,2026-04-29T16:38:00,2.47
wm_0210,walmart,"Great Value Coffee Filters, 100 ct",Great Value,Beverages,2.53,0.0253,Buy 2 save $1,100.0,ct,1,False,True,https://example.com/walmart/products/wm_0210,2026-04-29T16:21:00,1.45
wm_0211,walmart,"Great Value Ground Coffee Medium Roast, 12 oz",Great Value,Beverages,7.72,0.6433,,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0211,2026-04-29T16:04:00,4.37
wm_0212,walmart,"Great Value Decaf Ground Coffee, 12 oz",Great Value,Beverages,9.86,,Save $1,12.0,oz,1,False,True,https://example.com/walmart/products/wm_0212,2026-04-29T15:47:00,6.92
wm_0213,walmart,"Great Value K-Cup Coffee Pods, 18 ct",Great Value,Beverages,13.36,1.8556,,0.4,oz,18,False,True,https://example.com/walmart/products/wm_0213,2026-04-29T15:30:00,9.84
wm_0214,walmart,"Great Value All-Purpose Flour, 10 lb",Great Value,Pantry,6.48,0.648,,10.0,lb,1,False,True,https://example.com/walmart/products/wm_0214,2026-04-29T15:13:00,4.84
wm_0215,walmart,"Great Value Granulated Sugar, 10 lb",Great Value,Pantry,5.63,,,10.0,lb,1,False,True,https://example.com/walmart/products/wm_0215,2026-04-29T14:56:00,3.31
